SessionID,UserID,Timestamp,PageURL,Referrer,DeviceType,TimeOnPage,Bounce
SESS638,USER60,01/24/2024 02:19:09,pricing,Email,Desktop,14.35310236534563,
SESS639,USER60,2024-01-22 08:27:56,pricing,Referral,Tablet,-1.3769238800177384,Yes
SESS640,USER20,01/28/2024 21:21:14,signup,Social,Desktop,233.13226467607683,No
SESS641,USER109,2024-01-30 07:40:49,blog,Referral,Mobile,215.15417952081842,No
SESS642,USER159,2024-01-29 22:13:36,signup,Google,Tablet,112.79735106415649,Y
SESS643,USER99,2024-01-19 15:46:08,blog,Direct,Tablet,259.2568520149223,N
SESS644,USER183,01/12/2024 14:10:18,blog,Referral,Mobile,218.2594404346303,
SESS645,USER25,2024-01-20 06:00:56,http:/page,Referral,Desktop,169.42703225398373,N
SESS646,USER190,2024-01-03 14:00:52,http:/page,Referral,Tablet,99.43196398319328,Y
SESS647,USER171,2024-01-05 00:00:30,home,Direct,Desktop,221.8537646421768,Y
SESS648,,2024-01-18 13:59:40,http:/page,Google,Mobile,16.00704651924626,Yes
SESS649,USER175,2024-01-06 04:53:16,blog,Referral,Tablet,108.72267302461805,Y
SESS650,USER42,01/11/2024 14:30:45,http:/page,Email,Desktop,56.19579128502883,Y
SESS651,USER88,2024-13-01 10:00:00,blog,,Mobile,183.56795026532592,N
SESS652,USER3,2024-01-30 06:41:10,home,Email,Tablet,170.68119948798923,Y
SESS653,USER108,2024-01-01 16:40:32,home,Email,Desktop,99.44418375485029,No
SESS654,USER114,2024-01-26 04:02:17,pricing,Social,Desktop,138.9672356257932,N
SESS655,USER3,2024-01-05 01:50:47,home,Email,Desktop,221.38902551615817,N
SESS656,USER5,01/14/2024 07:58:06,pricing,Google,Mobile,129.2579855779829,No
SESS657,USER83,01/22/2024 22:39:40,signup,,Tablet,250.70827164689274,Yes
SESS658,USER157,01/23/2024 20:43:26,blog,Direct,Tablet,118.27366194611093,No
SESS659,USER7,2024-01-20 13:40:34,blog,Referral,Desktop,216.47657783934903,Y
SESS660,,2024-01-27 05:47:25,home,Referral,Mobile,288.26251169781085,N
SESS661,USER120,2024-13-01 10:00:00,home,Referral,Desktop,112.18386316860985,No
SESS662,USER193,2024-01-03 18:36:26,http:/page,Referral,Tablet,82.82163625495227,N
SESS663,USER27,2024-13-01 10:00:00,home,,Tablet,248.0276964788696,N
SESS664,USER92,01/19/2024 23:16:44,http:/page,Email,Desktop,165.6233407728359,Y
SESS665,USER181,2024-01-26 20:33:06,signup,Email,Desktop,73.27025460149721,
SESS666,USER71,2024-01-17 11:36:25,pricing,Social,Mobile,203.18216010498622,N
SESS667,USER91,01/04/2024 01:08:02,pricing,,Mobile,49.36135017102688,Y
SESS668,,01/10/2024 09:08:17,pricing,Referral,Tablet,294.87554691460576,Yes
SESS669,USER163,01/13/2024 10:33:28,http:/page,Email,Desktop,22.467292973712816,Yes
SESS670,USER34,01/26/2024 12:25:07,home,Email,Desktop,ten,Y
SESS671,USER94,01/09/2024 08:01:03,signup,Social,Desktop,146.99434454780902,No
SESS672,USER191,2024-01-27 12:53:32,pricing,,Tablet,113.32451811764844,No
SESS673,USER45,2024-01-15 04:06:38,pricing,Social,Mobile,219.16422158423157,No
SESS674,USER157,01/05/2024 06:21:39,blog,Referral,Mobile,184.28190158785026,N
SESS675,,01/20/2024 21:10:36,home,Google,Desktop,125.06141747225527,No
SESS676,USER152,2024-01-13 12:54:43,home,,Tablet,148.78665276396632,N
SESS677,USER197,2024-01-05 06:00:33,pricing,Email,Tablet,26.291966271346766,Yes
SESS678,USER166,01/14/2024 20:55:07,blog,Direct,Desktop,160.36405782430722,N
SESS679,USER72,2024-01-14 12:09:23,signup,Direct,Mobile,89.31382707456576,No
SESS680,USER27,2024-01-09 05:34:47,pricing,Social,Tablet,160.47382954576597,N
SESS681,USER73,2024-01-13 00:41:38,blog,Referral,Tablet,243.5812727638089,Y
SESS682,USER165,2024-01-13 14:06:34,home,Google,Mobile,268.70610262799306,No
SESS683,USER72,01/29/2024 06:55:27,home,Referral,Desktop,-7.763519469619867,Y
SESS684,USER61,2024-01-05 15:52:20,blog,Google,Desktop,170.06782208923264,
SESS685,USER181,2024-01-29 00:22:35,blog,Social,Mobile,150.4268312302834,No
SESS686,USER63,2024-01-25 04:16:14,pricing,Social,Tablet,144.16819516635363,Y
SESS687,USER174,2024-01-04 10:35:57,home,Referral,Mobile,-3.6417261497076545,Y
SESS688,USER193,01/25/2024 11:42:30,home,Direct,Tablet,296.18257950022155,No
SESS689,USER18,2024-01-30 08:07:25,home,Social,Mobile,154.24813436508862,N
SESS690,USER142,2024-01-28 09:51:40,signup,Email,Tablet,12.475099918726158,N
SESS691,USER43,01/09/2024 00:12:11,blog,Referral,Desktop,261.52963762457694,Yes
SESS692,USER72,2024-01-13 06:28:24,blog,Social,Tablet,zero,Y
SESS693,USER109,01/06/2024 23:58:05,signup,Referral,Mobile,40.126254735131816,Yes
SESS694,USER182,2024-01-16 19:06:05,blog,,Desktop,217.96161380203895,Yes
SESS695,USER149,2024-01-03 18:28:04,blog,Direct,Tablet,232.58640926968621,No
SESS696,USER68,2024-01-06 23:19:48,home,Email,Desktop,219.54189085351126,Y
SESS697,USER113,01/09/2024 18:13:42,blog,,Mobile,274.68566814144947,N
SESS698,USER92,01/28/2024 19:30:59,signup,Social,Mobile,38.10830984877232,No
SESS699,USER136,01/19/2024 07:11:54,home,Direct,Mobile,35.68364041721294,N
SESS700,USER167,2024-01-03 17:19:43,blog,Google,Desktop,135.36449519950858,Y
SESS701,USER159,2024-01-23 14:14:55,http:/page,Email,Desktop,61.44718866548578,Y
SESS702,USER142,2024-01-09 05:59:57,home,Email,Tablet,256.8128998423053,Yes
SESS703,USER126,01/09/2024 22:43:42,signup,Social,Desktop,56.96239158477174,
SESS704,USER105,2024-01-06 18:37:00,signup,Google,Tablet,10.009770886320396,N
SESS705,USER163,2024-01-08 19:40:19,pricing,Social,Mobile,209.28489580854583,No
SESS706,USER92,01/09/2024 22:05:03,blog,Google,Mobile,292.084015191635,No
SESS707,USER79,2024-01-07 23:16:03,pricing,,Desktop,219.37697694542413,Yes
SESS708,USER166,01/23/2024 09:39:52,home,Social,Desktop,225.4178427106336,N
SESS709,USER121,01/27/2024 17:53:10,pricing,Social,Tablet,56.69854486520096,Yes
SESS710,USER78,01/26/2024 12:56:54,home,Email,Mobile,172.35293662258258,No
SESS711,USER129,01/28/2024 15:24:30,pricing,,Desktop,ten,Y
SESS712,USER181,2024-01-06 16:59:35,signup,Referral,Mobile,ten,N
SESS713,USER100,01/09/2024 02:52:45,home,Email,Desktop,-0.8214707787219311,No
SESS714,USER83,01/15/2024 11:28:40,signup,,Desktop,128.45900184060477,Y
SESS715,USER107,2024-01-07 10:08:43,pricing,Social,Mobile,78.77759883635417,No
SESS716,USER168,01/02/2024 04:45:34,blog,Email,Tablet,97.48291804211257,
SESS717,USER168,2024-01-04 22:09:03,signup,Referral,Tablet,54.01926453452448,
SESS718,USER136,2024-01-04 10:55:42,blog,Email,Tablet,289.7002229491426,Y
SESS719,USER3,01/20/2024 15:39:07,pricing,Email,Tablet,296.7758604469165,Y
SESS720,USER167,01/10/2024 18:10:33,pricing,Direct,Tablet,22.619751781804275,Yes
SESS721,USER141,2024-01-14 15:26:37,signup,Referral,Desktop,289.88630583440306,No
SESS722,USER173,01/28/2024 12:44:30,pricing,Referral,Desktop,146.46390374341948,No
SESS723,USER79,2024-01-21 07:31:38,blog,,Desktop,185.0960964601037,N
SESS724,USER78,01/06/2024 12:16:42,pricing,Direct,Mobile,11.146398824758002,N
SESS725,,01/17/2024 19:40:36,blog,,Desktop,151.2747183069244,N
SESS726,USER58,2024-01-14 02:40:16,signup,Google,Mobile,51.10181592683981,No
SESS727,USER96,2024-01-07 18:08:22,home,Direct,Mobile,3.8344144781096894,No
SESS728,USER60,2024-01-21 17:46:40,http:/page,Direct,Mobile,257.27391594096366,N
SESS729,USER88,2024-01-13 06:37:57,pricing,Referral,Desktop,85.74800768240763,Yes
SESS730,USER131,01/02/2024 20:41:14,pricing,Google,Desktop,122.78070578842826,
SESS731,USER161,01/23/2024 23:52:48,signup,Email,Tablet,-2.7057935341293398,Yes
SESS732,USER42,2024-01-11 04:06:46,pricing,Google,Desktop,138.06295260085878,Yes
SESS733,USER78,2024-01-24 22:19:26,home,Email,Desktop,87.86845385499417,No
SESS734,USER92,2024-01-27 05:43:27,signup,Referral,Mobile,221.4092847073447,No
SESS735,USER59,2024-01-13 20:20:00,signup,Google,Tablet,170.61029803975435,No
SESS736,USER87,01/23/2024 05:50:50,pricing,Email,Tablet,200.0205532648532,Yes
SESS737,USER65,01/24/2024 23:10:09,home,Direct,Desktop,68.09377045087203,Y
SESS738,USER199,01/17/2024 04:13:24,blog,Google,Tablet,0.7388533566118678,No
SESS739,USER150,01/08/2024 07:44:06,signup,Direct,Desktop,48.396788362090106,Yes
SESS740,USER5,2024-01-01 22:28:19,signup,Google,Tablet,273.0119097616936,No
SESS741,USER53,2024-01-17 00:30:21,blog,Direct,Mobile,238.93523950347046,Yes
SESS742,USER172,01/01/2024 14:43:45,signup,Email,Mobile,238.1837874902146,Y
SESS743,USER13,01/03/2024 19:40:27,pricing,Email,Tablet,231.54945168849184,N
SESS744,USER99,01/23/2024 15:48:19,home,Referral,Desktop,166.9356280355558,No
SESS745,USER183,01/17/2024 18:13:51,home,Email,Tablet,192.7275850145988,No
SESS746,USER84,2024-01-02 16:59:40,signup,,Tablet,177.3266883263643,Yes
SESS747,USER132,01/30/2024 22:13:35,blog,Referral,Tablet,283.38808516166523,Y
SESS748,USER18,2024-01-17 12:52:47,http:/page,Social,Tablet,258.2880714764179,N
SESS749,USER140,2024-01-03 00:59:49,http:/page,Referral,Tablet,151.41362735395748,No
SESS750,USER145,01/20/2024 11:30:12,pricing,Social,Mobile,55.64332204022102,No
SESS751,,2024-01-21 07:28:13,signup,,Mobile,226.2804711358755,N
SESS752,USER133,2024-01-19 15:22:22,blog,Direct,Tablet,59.02682687887996,No
SESS753,USER7,01/25/2024 22:28:26,home,Email,Mobile,90.29481382686006,Yes
SESS754,USER17,2024-01-23 22:27:41,home,Direct,Tablet,222.95167837969336,N
SESS755,USER44,01/10/2024 22:36:50,pricing,Referral,Desktop,111.57898262277901,N
SESS756,USER28,01/07/2024 21:06:15,blog,Social,Tablet,-0.21228913615489908,No
SESS757,USER176,2024-01-02 06:37:18,home,Referral,Mobile,154.37324305869237,
SESS758,USER164,01/07/2024 21:18:06,signup,Google,Mobile,265.28455951612773,No
SESS759,USER91,01/08/2024 14:09:04,signup,Email,Mobile,254.10292888609405,Yes
SESS760,USER156,01/06/2024 23:04:29,http:/page,Referral,Tablet,214.12681716002072,Yes
SESS761,USER15,2024-01-14 22:46:19,pricing,,Desktop,46.340096553329055,Yes
SESS762,USER155,2024-01-30 08:12:54,blog,Google,Desktop,285.53002035770544,No
SESS763,USER63,01/20/2024 22:10:53,blog,Direct,Tablet,170.15609624428427,Y
SESS764,USER163,01/12/2024 18:09:37,http:/page,Referral,Desktop,113.6715623672062,
SESS765,USER128,2024-01-02 00:42:08,home,Referral,Mobile,255.594981120532,Y
SESS766,USER35,01/05/2024 01:06:28,pricing,Referral,Tablet,235.24225016001404,
SESS767,USER128,2024-01-10 04:10:10,home,Referral,Mobile,281.13103321039296,Yes
SESS768,,01/20/2024 18:29:20,blog,Direct,Tablet,ten,N
SESS769,USER152,01/25/2024 21:12:46,pricing,Direct,Desktop,36.7044944087165,N
SESS770,USER104,01/04/2024 17:18:31,home,Email,Desktop,201.31797259040306,Y
SESS771,USER134,01/10/2024 00:31:16,pricing,Referral,Mobile,27.090591340370224,Y
SESS772,USER127,01/16/2024 16:27:33,http:/page,Email,Tablet,62.631615331960575,Y
SESS773,USER116,2024-01-20 20:37:44,home,Direct,Desktop,297.8283899094819,Yes
SESS774,USER81,01/05/2024 10:18:45,blog,,Tablet,104.40403095316577,N
SESS775,USER160,01/05/2024 09:57:38,signup,Email,Desktop,279.1816193299045,No
SESS776,USER163,2024-01-01 20:08:08,home,Social,Desktop,240.21968536706177,Yes
SESS777,USER96,2024-01-06 13:47:19,blog,Referral,Mobile,3.270645412336398,Y
SESS778,USER159,01/02/2024 12:32:16,blog,Social,Mobile,198.7293366607802,Y
SESS779,,2024-01-04 00:19:16,home,Email,Mobile,34.50010794031827,N
SESS780,USER49,2024-01-11 00:42:16,http:/page,Social,Desktop,178.34194817346975,Yes
SESS781,USER74,01/14/2024 16:29:13,signup,Social,Tablet,69.32317644333664,Yes
SESS782,USER58,01/09/2024 14:43:09,signup,Google,Mobile,7.6446292416144885,Y
SESS783,USER42,2024-01-16 10:50:14,home,Referral,Tablet,-5.644457985651057,No
SESS784,USER97,2024-01-03 02:27:09,pricing,Referral,Mobile,229.2277865908095,Y
SESS785,USER134,2024-01-08 07:33:27,signup,Direct,Mobile,32.219682862657024,Y
SESS786,USER13,2024-01-16 02:10:12,blog,Email,Desktop,11.549074994655754,N
SESS787,,01/11/2024 08:31:28,pricing,Email,Mobile,195.41079700680012,N
SESS788,USER72,01/14/2024 04:37:22,home,,Mobile,231.12785850918453,N
SESS789,USER192,2024-01-08 20:38:06,pricing,Google,Tablet,102.02371196192499,Y
SESS790,USER58,2024-01-29 10:31:50,pricing,Referral,Mobile,94.04932810654579,Y
SESS791,USER191,2024-01-03 06:32:58,pricing,Google,Mobile,275.1217243177491,Yes
SESS792,USER137,01/12/2024 01:19:51,home,Google,Desktop,102.04717320031986,Y
SESS793,USER25,01/05/2024 21:08:00,home,Email,Tablet,296.117817867818,Yes
SESS794,USER118,2024-01-14 02:33:11,http:/page,Social,Desktop,90.15835878907981,No
SESS795,,2024-01-02 04:12:38,pricing,Referral,Tablet,59.90208523476085,No
SESS796,USER129,01/17/2024 23:23:19,signup,Email,Tablet,zero,Y
SESS797,USER154,2024-01-29 10:08:00,home,Social,Desktop,-2.5859097950292877,N
SESS798,USER161,01/29/2024 14:33:42,signup,Google,Mobile,177.5044402317735,No
SESS799,USER81,2024-01-08 16:04:28,signup,,Mobile,246.1804775908838,No
SESS800,,01/23/2024 02:19:12,signup,,Mobile,46.89632289802847,N
SESS801,USER153,2024-01-19 00:00:27,http:/page,Social,Desktop,256.51842239501985,Y
SESS802,USER191,01/02/2024 09:20:22,signup,Direct,Tablet,30.936913633458623,N
SESS803,USER196,2024-01-09 00:54:49,home,,Mobile,-6.608672580647746,Yes
SESS804,USER99,2024-01-06 03:02:02,pricing,Email,Desktop,152.83669376839026,Y
SESS805,USER93,01/14/2024 02:34:05,pricing,Direct,Mobile,17.783433248267013,N
SESS806,USER71,2024-01-19 12:31:03,home,Direct,Desktop,251.2671304970737,N
SESS807,USER181,2024-01-03 22:40:12,blog,Direct,Desktop,240.5401919163996,N
SESS808,USER133,01/23/2024 15:28:39,http:/page,,Mobile,167.31694753765876,N
SESS809,USER91,01/09/2024 00:28:22,blog,,Tablet,248.78129398478,No
SESS810,USER33,01/21/2024 21:03:26,blog,Direct,Tablet,186.54596077306036,
SESS811,USER183,01/29/2024 09:30:26,pricing,Email,Tablet,ten,N
SESS812,USER46,2024-01-27 19:38:43,blog,Social,Tablet,100.42613642306318,N
SESS813,USER15,2024-01-27 22:03:08,signup,Direct,Tablet,4.592933431368719,Yes
SESS814,USER36,2024-01-01 23:22:52,signup,,Mobile,142.2403836189615,
SESS815,USER67,01/09/2024 08:04:27,blog,Email,Tablet,227.9117120663451,No
SESS816,USER176,2024-01-29 16:20:07,http:/page,Email,Desktop,27.28356272374689,Y
SESS817,USER83,01/21/2024 00:12:37,signup,Google,Tablet,164.56462708069472,Y
SESS818,USER177,01/23/2024 14:09:20,pricing,Direct,Desktop,159.7109497684442,N
SESS819,USER175,2024-01-23 06:00:36,signup,Google,Desktop,279.69536850927955,N
SESS820,USER98,2024-01-28 07:41:33,blog,Social,Mobile,193.80830090493828,Y
SESS821,USER197,01/26/2024 06:55:19,signup,Social,Mobile,92.69012489897692,
SESS822,USER148,2024-01-04 20:19:22,signup,Social,Desktop,9.113140057706257,Yes
SESS823,USER196,2024-01-03 07:57:28,home,,Mobile,287.8356597510934,Yes
SESS824,USER150,01/13/2024 22:28:18,pricing,Google,Tablet,28.50056146971587,N
SESS825,USER147,2024-01-02 20:08:49,home,Referral,Tablet,143.15057065188446,No
SESS826,USER137,01/02/2024 02:22:07,signup,Referral,Tablet,112.77521400766078,
SESS827,USER11,2024-01-14 00:41:16,home,Email,Mobile,248.0784242709504,Y
SESS828,USER167,01/16/2024 18:08:11,signup,Referral,Mobile,292.65649397922795,N
SESS829,USER138,2024-01-30 20:07:59,http:/page,Direct,Desktop,37.28439321497589,Y
SESS830,USER91,01/13/2024 11:24:03,home,Social,Mobile,66.37218775757533,No
SESS831,USER182,2024-01-16 17:47:12,pricing,Direct,Desktop,61.729577707666664,Y
SESS832,USER45,01/05/2024 02:05:12,signup,Google,Desktop,zero,Y
SESS833,USER45,01/28/2024 17:14:15,pricing,Social,Mobile,50.96480452279079,Yes
SESS834,USER154,2024-01-18 09:48:50,pricing,Social,Mobile,149.8927110116429,Y
SESS835,USER119,2024-01-16 16:11:50,signup,Referral,Tablet,117.15832264028123,Y
SESS836,USER3,2024-01-14 00:13:20,home,Email,Desktop,-7.237681590174922,N
SESS837,USER143,2024-01-11 02:23:55,signup,Social,Mobile,110.62583505399702,N
SESS838,USER17,01/30/2024 23:53:48,home,Direct,Desktop,26.742389158406894,Y
SESS839,USER136,2024-01-21 14:58:08,signup,Referral,Tablet,179.79041655131098,Y
SESS840,USER19,2024-01-11 13:23:42,http:/page,Google,Tablet,zero,
SESS841,USER60,01/03/2024 13:54:21,home,Direct,Desktop,59.634740288084316,No
SESS842,USER168,01/18/2024 13:58:46,signup,Social,Mobile,263.7942013051699,Yes
SESS843,,01/15/2024 07:20:44,home,Email,Tablet,227.37429539328195,Yes
SESS844,,01/21/2024 03:49:23,signup,Direct,Tablet,140.2415312075984,No
SESS845,USER55,2024-01-07 22:54:45,http:/page,Direct,Desktop,231.08570321890895,N
SESS846,USER67,2024-01-09 21:46:03,home,Google,Mobile,10.33130920984788,Y
SESS847,USER104,2024-01-15 18:42:42,signup,Direct,Mobile,18.402641160578113,Yes
SESS848,USER168,2024-01-06 06:41:46,blog,,Mobile,197.63678281943314,Y
SESS849,USER147,01/05/2024 10:43:35,pricing,Google,Desktop,49.009321988099956,N
SESS850,USER45,01/25/2024 09:16:12,blog,Referral,Mobile,225.52615230720298,Y
SESS851,USER8,2024-01-11 01:35:23,home,Google,Mobile,290.2713697144586,N
SESS852,,2024-01-18 01:34:14,signup,Google,Tablet,250.38626891852044,No
SESS853,USER172,2024-01-12 09:18:55,blog,Email,Tablet,63.14723655174299,
SESS854,USER200,01/30/2024 19:57:12,home,Google,Desktop,168.89653614665804,
SESS855,USER51,01/17/2024 03:25:43,pricing,Referral,Mobile,23.01999072578279,No
SESS856,USER178,01/17/2024 11:44:43,blog,Email,Mobile,270.3055971810425,Y
SESS857,USER99,2024-13-01 10:00:00,pricing,Referral,Tablet,132.35283818508432,N
SESS858,USER43,01/11/2024 20:29:05,blog,Direct,Mobile,158.39858625126294,Yes
SESS859,USER109,2024-01-13 11:23:32,home,Social,Tablet,154.79946653919717,Yes
SESS860,USER172,2024-01-07 01:36:29,pricing,Google,Tablet,24.64216205413615,Yes
SESS861,USER12,01/09/2024 08:49:33,pricing,Google,Desktop,256.00363018526224,Y
SESS862,USER187,2024-01-12 04:15:39,signup,Email,Tablet,121.28589161854433,No
SESS863,USER112,01/12/2024 19:55:03,home,Social,Mobile,91.17491770085299,Yes
SESS864,USER136,2024-01-04 00:25:33,home,,Mobile,41.260746018436876,Y
SESS865,,01/29/2024 07:06:48,pricing,Email,Mobile,107.47218941480521,Y
SESS866,USER75,01/21/2024 04:46:00,home,Referral,Tablet,232.93133591584547,Yes
SESS867,USER114,2024-01-22 06:08:30,pricing,Google,Desktop,286.0791602063068,Yes
SESS868,USER179,2024-01-04 09:16:32,signup,Social,Tablet,134.4262295146068,Y
SESS869,USER185,01/29/2024 01:15:30,pricing,Referral,Desktop,287.3573731053526,No
SESS870,,2024-01-08 13:26:12,pricing,Direct,Desktop,9.28321058584995,Yes
SESS871,USER102,2024-01-15 07:04:28,signup,Referral,Mobile,57.52814434541433,N
SESS872,USER86,2024-13-01 10:00:00,signup,Google,Mobile,zero,No
SESS873,USER10,01/05/2024 22:02:35,pricing,Referral,Desktop,259.2466817593467,Y
SESS874,USER40,2024-01-10 06:35:31,signup,Direct,Desktop,292.3494454417669,Yes
SESS875,USER90,2024-01-11 17:16:05,home,Google,Tablet,ten,N
SESS876,USER67,2024-01-29 03:19:23,signup,Referral,Mobile,12.3152294359267,Y
SESS877,USER199,2024-01-04 01:32:23,home,Google,Desktop,76.860051532775,Y
SESS878,USER3,01/29/2024 06:45:03,home,Google,Desktop,141.13928183125873,N
SESS879,USER172,01/11/2024 10:55:37,home,Email,Tablet,246.1935912011079,N
SESS880,USER73,01/21/2024 10:35:45,pricing,Direct,Tablet,229.86321684153614,Yes
SESS881,USER82,01/21/2024 17:50:51,home,Email,Desktop,139.61854733118037,Yes
SESS882,USER45,2024-01-02 00:27:55,signup,Google,Tablet,64.68660773071126,Y
SESS883,USER157,2024-01-22 13:39:29,blog,Google,Mobile,266.3899872470191,
SESS884,USER131,2024-01-29 10:40:31,pricing,Google,Tablet,175.6810861724022,No
SESS885,USER153,2024-01-03 22:01:31,pricing,,Desktop,261.1797655401839,Y
SESS886,USER76,2024-01-05 15:15:44,pricing,Social,Desktop,31.072914524944956,No
SESS887,USER197,01/23/2024 21:09:16,pricing,Email,Tablet,253.6893378832837,N
SESS888,USER5,01/27/2024 07:11:40,http:/page,Social,Tablet,209.54439193541927,N
SESS889,USER88,2024-01-07 05:05:09,home,Referral,Tablet,5.212660666535617,Y
SESS890,USER67,2024-01-16 10:58:42,http:/page,Social,Tablet,210.51421450384203,Yes
SESS891,USER186,2024-01-03 05:08:07,blog,Referral,Tablet,158.83234815410324,N
SESS892,USER78,01/13/2024 18:03:03,signup,Direct,Tablet,250.47058305861884,Yes
SESS893,USER141,2024-01-01 11:13:51,pricing,Google,Tablet,233.28525792301645,No
SESS894,USER96,2024-01-04 03:31:49,blog,,Tablet,231.1323328317245,
SESS895,USER115,01/05/2024 01:57:21,signup,Email,Desktop,228.423718298813,Yes
SESS896,USER18,01/16/2024 01:36:36,home,Google,Desktop,235.96555305434745,Y
SESS897,USER71,2024-01-07 01:35:14,pricing,Referral,Tablet,275.0760096916188,N
SESS898,USER178,2024-01-23 19:37:38,blog,Direct,Tablet,66.44064725034893,N
SESS899,USER6,2024-01-15 21:22:44,http:/page,Referral,Tablet,173.25230725659807,No
SESS900,USER179,01/21/2024 16:53:50,pricing,,Desktop,66.0556140566543,Yes
SESS901,USER39,01/04/2024 17:59:08,home,Email,Tablet,153.49553678418624,Y
SESS902,USER5,01/30/2024 15:40:04,blog,Social,Tablet,79.29357608106672,Yes
SESS903,USER114,01/12/2024 23:23:21,blog,,Mobile,102.69086604942378,Y
SESS904,USER159,01/15/2024 00:05:10,http:/page,Social,Tablet,53.90339181659604,N
SESS905,,2024-01-20 19:53:44,pricing,,Desktop,220.41054403496605,Y
SESS906,USER187,2024-01-27 09:01:38,signup,Direct,Desktop,115.25115596689143,No
SESS907,USER185,01/17/2024 00:19:24,blog,Google,Tablet,6.486777760056992,No
SESS908,,2024-13-01 10:00:00,signup,Referral,Desktop,ten,Yes
SESS909,USER89,2024-01-13 20:20:13,pricing,Referral,Desktop,70.15030982766699,Y
SESS910,USER15,2024-01-02 00:30:14,pricing,Social,Mobile,118.60429447478501,Y
SESS911,USER171,01/08/2024 23:20:29,home,Google,Tablet,201.32735508068788,Y
SESS912,USER167,2024-01-20 05:02:07,http:/page,,Mobile,81.70826327917668,No
SESS913,USER105,01/11/2024 00:48:15,pricing,Social,Desktop,3.041500571073305,No
SESS914,USER178,2024-01-18 07:07:20,blog,Email,Desktop,53.592125319838075,Yes
SESS915,USER144,2024-01-22 00:35:17,signup,Google,Desktop,213.50308774633837,Yes
SESS916,USER136,2024-01-27 12:26:44,pricing,Referral,Mobile,177.5080514339734,N
SESS917,USER74,01/03/2024 03:49:20,pricing,Google,Tablet,257.6990095787899,Y
SESS918,USER169,01/20/2024 00:23:04,home,Direct,Tablet,211.9303267981808,Y
SESS919,USER86,01/27/2024 13:51:56,blog,Referral,Desktop,96.42854801454524,Yes
SESS920,USER137,01/12/2024 05:34:19,home,Google,Mobile,110.86393047405821,N
SESS921,USER29,01/22/2024 02:32:00,blog,Email,Mobile,172.9010142825732,N
SESS922,USER93,2024-01-15 00:32:34,signup,Email,Desktop,29.381703305701556,No
SESS923,USER51,01/22/2024 03:41:32,pricing,Google,Tablet,92.2677202840959,N
SESS924,USER200,2024-01-29 21:07:23,pricing,Direct,Tablet,273.1968367660674,Y
SESS925,USER141,2024-01-14 15:50:17,blog,Email,Desktop,134.2543601995784,N
SESS926,USER181,01/18/2024 09:52:24,signup,Email,Desktop,65.31982032767019,N
SESS927,USER51,01/27/2024 01:00:19,signup,Referral,Tablet,9.276615246763715,No
SESS928,USER200,2024-01-24 11:56:55,http:/page,Email,Tablet,34.25240186128604,No
SESS929,USER41,01/17/2024 12:16:53,home,Direct,Desktop,106.7415104234268,Yes
SESS930,USER60,01/29/2024 01:58:39,blog,Referral,Tablet,120.31665588716723,No
SESS931,USER31,2024-01-07 18:39:28,blog,Social,Mobile,135.74771668632252,
SESS932,USER155,2024-01-26 07:26:23,blog,Social,Mobile,97.72470117100883,Yes
SESS933,USER36,2024-01-08 21:43:41,blog,Direct,Desktop,160.06518020797293,Y
SESS934,USER63,2024-01-09 07:42:19,home,Email,Tablet,256.4533535139195,N
SESS935,USER9,2024-01-20 14:24:16,blog,,Desktop,3.420454469705547,N
SESS936,USER178,01/28/2024 05:14:34,http:/page,,Tablet,66.31853314934777,N
SESS937,USER126,2024-01-28 10:41:53,pricing,Google,Mobile,200.0891588913805,Y
SESS938,USER23,2024-01-27 22:55:23,home,Email,Mobile,158.95927847660892,Yes
SESS939,USER50,2024-01-17 07:09:29,home,Referral,Mobile,120.50679430005698,Y
SESS940,USER24,01/05/2024 07:22:00,home,Google,Desktop,48.220223475516185,N
SESS941,USER142,2024-01-23 20:50:53,signup,Email,Mobile,zero,Y
SESS942,USER78,01/21/2024 01:16:46,signup,Direct,Desktop,230.63999941601105,Y
SESS943,USER109,01/03/2024 13:32:30,signup,,Tablet,26.208566906469954,Yes
SESS944,USER74,2024-01-16 13:01:32,signup,Social,Tablet,291.76293670352624,N
SESS945,USER42,01/23/2024 06:40:15,signup,Referral,Desktop,80.85647668977037,N
SESS946,USER18,01/30/2024 05:56:34,blog,Direct,Desktop,261.4202043361932,
SESS947,USER120,2024-01-03 15:31:51,pricing,Social,Desktop,254.13656918355144,No
SESS948,USER143,2024-01-04 12:03:03,home,Social,Desktop,283.69145934963626,Yes
SESS949,USER90,2024-01-04 18:41:09,pricing,Google,Mobile,144.25978944394026,Y
SESS950,USER46,2024-01-23 05:46:48,home,Referral,Tablet,152.5191828824575,N
SESS951,USER88,01/12/2024 22:00:50,http:/page,Social,Desktop,53.006523639933036,No
SESS952,USER177,2024-01-17 01:23:38,pricing,Social,Mobile,260.27913602640865,No
SESS953,USER22,2024-01-26 20:16:26,pricing,Google,Desktop,112.65180061748684,No
SESS954,USER111,2024-01-05 09:30:12,pricing,Referral,Desktop,198.6112309848405,
SESS955,USER91,01/18/2024 03:39:13,pricing,,Mobile,297.8529550178105,N
SESS956,USER4,2024-01-14 04:25:47,home,,Tablet,238.88604440772892,Yes
SESS957,,2024-01-08 03:42:14,blog,Google,Mobile,143.4683866396882,N
