user_id,sign_up_date,acquisition_source,first_lesson_started,hours_watched,lessons_completed,churned,mrr_value,survey_score,reactivation_email_sent
734,2025-03-15,search,1,3.2171967217944504,5,0,32.69440514554454,3,1
735,2025-03-15,social,0,2.3535632204765835,5,0,57.44951922469843,4,0
736,2025-03-15,email,1,2.0678875070653326,2,0,59.52650017396888,4,0
737,2025-03-15,social,1,4.258558015915188,0,0,56.00254407800746,5,0
738,2025-03-15,email,0,2.370066045927954,3,0,19.78905088643355,5,1
739,2025-03-15,search,1,1.1840728784378094,4,0,36.996731226748,4,0
740,2025-03-15,social,1,2.133357090016025,7,0,49.55466814571032,3,0
741,2025-03-16,search,1,4.3471585835285325,3,0,57.30827291945641,4,0
742,2025-03-16,social,1,5.435070553057493,5,0,61.5096104390373,4,0
743,2025-03-16,email,1,10.747131285831234,3,0,52.1638028342306,2,1
744,2025-03-16,search,0,3.59300824150333,5,0,54.96175709807355,3,0
745,2025-03-16,social,1,7.9236436664214,3,0,51.27298187541656,2,0
746,2025-03-16,email,1,2.855474965474864,3,0,60.28429061327724,2,1
747,2025-03-16,social,0,3.1703317465027117,3,0,54.692984772363666,3,1
748,2025-03-16,search,1,3.042147269485096,2,1,50.98606490070931,4,1
749,2025-03-16,paid_ad,1,3.9190228494160406,1,1,45.97446801293929,4,0
750,2025-03-16,search,0,6.118773882706475,6,0,51.219371375637216,4,0
751,2025-03-17,social,1,2.290055503306726,5,0,57.268870682589124,3,0
752,2025-03-17,paid_ad,1,1.5241435959753185,6,0,54.01213083347092,2,1
753,2025-03-17,search,0,6.458330309757966,4,0,55.712396275178804,4,0
754,2025-03-17,social,1,6.145491664497711,2,1,70.14082792026778,3,0
755,2025-03-17,social,1,8.764848188257359,5,1,53.97745884119881,4,0
756,2025-03-17,email,1,2.004415269956514,6,0,40.265022192902634,5,0
757,2025-03-17,search,1,2.775075633262167,6,0,63.25410178991254,2,1
758,2025-03-17,search,1,6.6253584085880615,7,0,29.507024934966235,3,0
759,2025-03-17,email,0,2.268101230744691,5,0,33.77879928891069,4,0
760,2025-03-17,email,1,5.2755963280433456,2,1,55.037708970801035,5,1
761,2025-03-18,social,1,2.865254030578059,3,1,57.74595001679868,4,0
762,2025-03-18,social,1,4.242006188817154,4,0,31.324231647440076,5,0
763,2025-03-18,social,0,1.1613976954664966,4,0,44.25773778519875,3,1
764,2025-03-18,email,1,3.5582191178880302,2,0,40.90874251670512,5,1
765,2025-03-18,social,0,7.517454643077318,5,0,42.699855156776046,2,0
766,2025-03-18,search,1,5.770456622484618,4,0,64.15396664409418,2,0
767,2025-03-18,email,1,1.4345105198102124,3,0,60.59758195320879,5,0
768,2025-03-18,email,1,10.186644266435614,4,0,49.713167302194385,5,1
769,2025-03-18,social,1,7.209278665451894,6,0,41.81057109327608,2,1
770,2025-03-18,email,1,1.2151315006871042,3,0,29.755254946697892,2,0
771,2025-03-19,social,1,2.145570847788056,2,0,71.30277408172923,1,0
772,2025-03-19,email,1,1.28184866124707,5,1,58.881708504273774,2,0
773,2025-03-19,social,1,4.328850344033227,5,1,39.399963438902894,3,0
774,2025-03-19,social,1,2.0669139786753656,5,1,60.793992464373375,5,0
775,2025-03-19,email,1,0.43250801047508947,3,0,48.94664569138062,4,1
776,2025-03-19,social,1,3.1592428591580726,7,0,45.69335742706485,4,0
777,2025-03-19,social,1,6.283615685461943,3,0,56.528172924344034,4,0
778,2025-03-19,email,1,3.6139122203155867,3,0,38.87752625130913,4,0
779,2025-03-19,email,1,4.942714945130388,2,0,44.84365220734835,4,0
780,2025-03-19,search,1,3.876315510673035,5,0,51.82191596299319,4,0
781,2025-03-20,search,0,5.604866479479988,3,0,42.5082321067218,3,0
782,2025-03-20,search,1,4.1357698459344805,4,1,60.03627815401286,4,0
783,2025-03-20,social,1,3.026432535005066,4,0,78.0359975551739,4,0
784,2025-03-20,social,1,3.5802787425211555,4,0,38.68552801089286,4,0
785,2025-03-20,social,1,8.981681440654217,4,0,25.023120555439334,5,1
786,2025-03-20,paid_ad,1,5.14221907759714,5,0,19.973897487856075,3,0
787,2025-03-20,search,1,1.430096912873807,4,1,47.742977877575264,4,0
788,2025-03-20,search,1,3.53741601396058,6,0,40.052531148107256,2,1
789,2025-03-20,search,0,4.272763643603256,4,1,53.117907516006206,4,0
790,2025-03-20,paid_ad,1,2.9483117013595805,1,0,51.98896508039151,3,1
791,2025-03-21,social,0,0.43545779706578575,1,0,25.951747300788558,1,0
792,2025-03-21,search,1,1.5687926721864731,3,0,22.77674255777891,3,1
793,2025-03-21,search,1,2.3753950314533117,6,0,54.43899860519143,4,1
794,2025-03-21,search,1,10.968849451800127,4,0,52.031432520799356,2,1
795,2025-03-21,social,0,4.7523490671846345,1,0,43.61273002450173,5,0
796,2025-03-21,email,0,0.7217576088807895,5,0,25.14284622301543,2,0
797,2025-03-21,paid_ad,1,3.097363785180537,1,0,57.07086894147486,5,0
798,2025-03-21,search,0,8.062062741949873,3,0,69.07849318135915,4,0
799,2025-03-21,search,0,2.042140373246185,5,1,54.16973660328384,3,1
800,2025-03-21,paid_ad,0,6.797476989591697,3,0,37.287891641524034,3,0
801,2025-03-22,email,1,0.748101377907894,4,0,50.66828248356727,4,0
802,2025-03-22,social,1,0.0646961507746394,5,0,29.508288785994726,4,0
803,2025-03-22,search,1,7.492027958444438,5,1,65.86941070758189,4,0
804,2025-03-22,search,1,2.274767297280292,2,1,51.22766501794308,3,1
805,2025-03-22,search,1,2.4274442708644712,4,0,23.47764632370152,4,1
806,2025-03-22,email,1,3.8495760672487354,4,0,45.48988459334476,5,0
807,2025-03-22,paid_ad,1,4.632944065785714,7,0,56.94952265351346,3,0
808,2025-03-22,paid_ad,0,0.15232371589375485,2,1,45.004285685367165,3,0
809,2025-03-22,search,0,1.9062390659417987,1,1,45.861564178397394,3,0
810,2025-03-22,social,0,3.4879611388895233,5,1,31.633966894290925,4,1
811,2025-03-23,paid_ad,1,4.6254034589509,3,0,58.49811480622484,4,1
812,2025-03-23,email,1,1.4142725106209222,3,0,40.27296199971294,3,0
813,2025-03-23,social,1,2.8278180547504337,7,1,17.65331934492451,2,0
814,2025-03-23,paid_ad,0,2.036684545329272,4,0,44.43113943994409,1,0
815,2025-03-23,email,0,3.9464196917520584,5,0,64.7172457335553,3,0
816,2025-03-23,search,1,7.311030889052625,5,0,44.19605830100079,3,0
817,2025-03-23,search,1,2.5383240383167074,2,1,76.06977477685281,5,0
818,2025-03-23,social,1,0.8979336189240916,4,0,56.43451922822776,4,0
819,2025-03-23,social,1,1.816614649934407,7,0,55.08137243420549,3,0
820,2025-03-23,social,1,10.119225343611564,3,0,48.074026011235865,5,0
821,2025-03-24,email,1,1.5744436588958055,6,0,48.97570688353564,4,1
822,2025-03-24,social,0,1.0931567922662424,8,0,46.048645473207436,4,1
823,2025-03-24,social,1,2.412511128947912,6,0,45.4659591187621,2,0
824,2025-03-24,social,1,3.097976840397065,3,0,57.963007431007235,3,0
825,2025-03-24,search,1,2.1448887444558435,4,0,35.96253155314152,5,0
826,2025-03-24,paid_ad,1,0.752760289037597,2,1,33.86159256913611,4,0
827,2025-03-24,social,0,4.234539933097656,3,0,33.15207423686934,3,0
828,2025-03-24,social,1,3.9494479349610634,5,0,80.6848182151573,4,1
829,2025-03-24,email,1,5.46091872616896,4,1,57.9551435250587,5,0
830,2025-03-24,search,1,3.8835105760592845,2,0,54.56738302520217,3,0
831,2025-03-25,social,1,9.57141212594554,4,0,34.13727994559853,4,0
832,2025-03-25,search,1,5.762077996191315,6,0,59.35013451012243,5,1
833,2025-03-25,social,1,4.974884280157065,6,0,48.25142980320007,3,1
834,2025-03-25,social,1,7.493223803314994,8,0,53.21253411697625,4,0
835,2025-03-25,search,1,3.709033548838001,0,0,35.350695262046656,4,0
836,2025-03-25,search,1,2.8761391285842683,5,0,52.40403286126365,4,0
837,2025-03-25,paid_ad,0,4.199522829677365,2,0,43.64249692690275,3,0
838,2025-03-25,social,1,0.40730680258954677,5,0,38.51583264454718,3,0
839,2025-03-25,search,1,3.717990650006174,1,0,61.011595037108734,4,0
840,2025-03-25,search,1,3.0953419225732306,2,0,26.934382872049962,3,0
841,2025-03-26,social,1,4.538382462747835,3,0,58.47164396471226,3,0
842,2025-03-26,search,1,6.811378581392863,4,0,60.26729200329494,3,0
843,2025-03-26,social,1,5.0784557497970155,1,0,36.80534486673139,1,1
844,2025-03-26,paid_ad,1,1.82100838317237,3,0,37.69507308301299,5,0
845,2025-03-26,social,1,6.066284639276502,5,0,46.654614781003964,3,0
846,2025-03-26,search,1,9.663636685441578,3,1,54.23054315693331,5,0
847,2025-03-26,social,0,6.932186230791177,5,1,47.707175122786616,2,0
848,2025-03-26,paid_ad,0,0.9851924690891644,7,0,56.50343690287819,4,0
849,2025-03-26,search,1,5.040419366100149,3,0,76.44469478806099,3,0
850,2025-03-26,search,1,1.143473975840424,3,0,42.38424846275429,4,0
851,2025-03-27,social,1,2.6544145471667706,6,1,24.272300439448692,4,0
852,2025-03-27,email,1,4.4419186379249975,5,0,62.3888537454598,2,0
853,2025-03-27,social,1,4.025707188015736,3,0,75.24971863891294,5,0
854,2025-03-27,email,1,6.84045119152957,3,0,55.89152544576687,3,1
855,2025-03-27,social,1,9.69478055547846,5,0,33.68376986969498,4,0
856,2025-03-27,social,1,4.769283162732106,3,1,48.14161455147199,5,0
857,2025-03-27,social,1,2.4917288560942614,1,0,33.22214773682552,5,0
858,2025-03-27,search,1,0.4344292049807419,5,0,59.64283240944422,5,1
859,2025-03-27,search,1,8.027247279443612,7,0,29.730643959523483,3,0
860,2025-03-27,social,1,3.108199457896198,3,0,45.498068197577,2,1
861,2025-03-28,email,1,3.23726433780068,1,0,34.934932605591406,3,1
862,2025-03-28,search,1,3.4411782451158754,4,0,51.90237027702443,4,0
863,2025-03-28,search,0,4.61298221813709,4,0,44.50487484293363,4,0
864,2025-03-28,search,1,4.711373046836496,8,0,52.651431548753955,3,0
865,2025-03-28,search,1,2.688941491371561,3,0,50.335258324495484,4,1
866,2025-03-28,search,1,3.0839635712640177,4,0,35.20011458413834,3,0
867,2025-03-28,social,0,2.006549762281892,4,0,59.40315595293533,3,0
868,2025-03-28,social,0,1.8197433357101505,8,0,49.26851522235327,4,0
869,2025-03-28,email,0,1.8119108065561604,3,0,35.17206488201149,4,0
870,2025-03-28,paid_ad,1,3.0556833658564138,2,1,83.61389834308689,4,0
871,2025-03-29,social,1,1.5128294474950452,3,1,57.14645250075687,3,0
872,2025-03-29,social,1,0.05172097025090437,5,0,47.70109169901042,4,0
873,2025-03-29,search,1,2.456186531069071,5,0,71.22806790052735,2,0
874,2025-03-29,search,1,1.0504102528289518,6,0,77.6272341407991,3,0
875,2025-03-29,social,1,3.6238800794377677,5,0,47.81975866529172,4,1
876,2025-03-29,social,1,1.9997782944633922,5,0,55.21096229652142,5,0
877,2025-03-29,email,1,4.654475701537301,6,1,35.17995772995589,3,1
878,2025-03-29,search,1,1.152889554104965,0,0,47.792108738479826,3,0
879,2025-03-29,social,1,0.5475941362365367,3,1,47.01406169360195,4,0
880,2025-03-29,social,1,3.090024419410712,1,0,52.77240550432481,3,1
881,2025-03-30,social,1,2.3705339693577,6,0,54.991407179555154,4,0
882,2025-03-30,search,1,0.9579628550733237,1,0,58.3974267324209,4,1
883,2025-03-30,social,1,5.765323097984662,7,0,53.56463984449939,2,1
884,2025-03-30,social,1,1.3574860873330994,3,0,31.838860600562533,4,0
885,2025-03-30,email,0,1.7435503921675903,3,0,35.922993413883724,4,0
886,2025-03-30,social,1,6.538967581445887,3,0,41.8038857080449,3,0
887,2025-03-30,search,0,4.849793506805679,3,0,45.766391121151564,4,0
888,2025-03-30,social,1,1.2185917496610184,4,0,65.76161435708171,2,0
889,2025-03-30,social,1,2.5501100967281602,5,0,32.5559151972063,4,0
890,2025-03-30,social,1,1.0997525443635654,4,0,44.6387742774395,3,0
891,2025-03-31,email,0,6.214270195961913,2,0,64.29514247321075,4,0
892,2025-03-31,email,1,6.2113615225895895,3,0,45.50183788255082,3,1
893,2025-03-31,email,1,10.640484331143483,4,0,56.90623474764236,3,1
894,2025-03-31,social,1,13.376694297944187,2,0,47.906869356081444,4,0
895,2025-03-31,search,1,1.9793909882162617,3,0,53.851748859870845,2,1
896,2025-03-31,social,1,5.532959114173485,0,0,46.57291184285689,3,0
897,2025-03-31,social,1,0.4520555799607717,8,0,60.00598209092531,3,0
898,2025-03-31,email,0,3.8346788279258655,4,0,26.82415388890347,3,0
899,2025-03-31,social,1,4.556914605438073,3,1,44.55031987417183,5,0
900,2025-03-31,social,1,1.429512549609001,8,0,54.448590150414624,4,0
901,2025-04-01,social,1,1.8730844626490226,5,0,58.005428720092894,2,1
902,2025-04-01,social,0,6.240514722756621,3,1,72.39428934130741,4,1
903,2025-04-01,social,1,4.6393996452944855,5,0,44.134629997016354,4,0
904,2025-04-01,search,0,9.757081651479066,1,1,72.1922264279131,5,1
905,2025-04-01,search,1,9.015945411503955,4,0,40.11464260010494,3,0
906,2025-04-01,email,1,0.6246875475778637,3,0,69.92969617316966,4,0
907,2025-04-01,email,1,2.1543014137104244,1,1,62.26200690047558,4,1
908,2025-04-01,social,1,1.2906302745537999,3,0,36.29812130551666,4,0
909,2025-04-01,social,1,5.696649136898453,4,0,54.60558855877733,4,0
910,2025-04-01,social,0,4.120962608555201,1,0,49.231462467017124,3,0
911,2025-04-02,search,1,1.3779358115643974,6,0,59.383768905125,4,0
912,2025-04-02,social,1,1.5900311202839243,2,0,46.65092617350036,4,0
913,2025-04-02,search,1,7.712830101962015,4,0,45.39130661507403,5,0
914,2025-04-02,search,1,2.3665399579995507,4,0,70.53641874144277,3,0
915,2025-04-02,search,1,0.3616315532909025,6,0,48.5191865831649,4,0
916,2025-04-02,search,1,1.262429479143272,3,0,62.39633486287649,5,0
917,2025-04-02,social,1,11.104969168383995,3,0,46.619727724337004,4,0
918,2025-04-02,paid_ad,1,6.6698398365031855,2,0,74.99994888841285,5,1
919,2025-04-02,email,1,1.0296295076971473,7,1,39.8249805599676,4,0
920,2025-04-02,social,1,3.833360624810099,2,0,40.78784703129223,3,0
921,2025-04-03,email,1,6.388818397571393,4,0,72.86775771673855,4,0
922,2025-04-03,search,0,0.6146157125580741,5,0,43.32580413657121,3,0
923,2025-04-03,email,1,6.882321315914761,2,0,74.01611459246588,4,0
924,2025-04-03,email,1,4.607549505293549,5,0,63.37760869392219,3,0
925,2025-04-03,search,1,1.7760659070609968,5,1,47.6802544015875,4,1
926,2025-04-03,social,0,5.146112591669368,3,0,22.80059791974262,4,0
927,2025-04-03,social,1,4.163961668617142,4,1,49.71022543592247,3,0
928,2025-04-03,search,1,4.375470526286682,4,0,51.52445080300137,3,0
929,2025-04-03,search,1,3.7305052319622387,2,0,67.5082659995656,5,0
930,2025-04-03,social,0,1.5367018502166805,3,0,73.82670764360168,2,0
931,2025-04-04,social,1,1.8118301534181862,3,0,39.72519231284379,1,0
932,2025-04-04,email,1,2.7555579509365913,3,0,62.01772645982274,3,1
933,2025-04-04,paid_ad,1,3.45352833706444,6,0,61.481032340200244,5,0
934,2025-04-04,search,1,5.363523862348808,1,0,66.10119053615668,5,1
935,2025-04-04,social,1,11.277476543082276,2,1,57.48034868203317,4,0
936,2025-04-04,social,1,3.9673469740290743,3,1,20.86253463557345,5,0
937,2025-04-04,social,1,5.296698002509578,1,0,47.668663512083604,3,0
938,2025-04-04,paid_ad,1,6.166326379163677,6,0,32.66438637624627,5,0
939,2025-04-04,social,1,5.5635051613782185,4,0,46.96091340622889,2,1
940,2025-04-04,search,0,1.483090710745777,3,0,64.70006354200841,2,0
941,2025-04-05,social,0,8.200772994681497,9,1,54.57726253812459,2,0
942,2025-04-05,search,1,7.359626850889291,5,0,67.22136299596148,4,1
943,2025-04-05,search,1,3.6922480723988493,6,0,55.12630881070309,4,1
944,2025-04-05,email,1,1.566734458041927,5,0,30.52511090496646,3,1
945,2025-04-05,social,1,3.4114770930120217,3,0,12.18729490140898,5,1
946,2025-04-05,social,1,0.7086274691132911,4,0,52.232131425193856,3,0
947,2025-04-05,social,1,8.916970775406295,5,0,46.79110300473252,3,1
948,2025-04-05,paid_ad,0,1.9610384443409012,7,0,35.34581390927177,4,0
949,2025-04-05,email,1,2.6435599052101972,1,0,24.490591255229333,4,1
950,2025-04-05,search,1,8.50123213913083,6,0,38.978851797909364,4,1
951,2025-04-06,search,0,7.837013117565941,3,0,47.08262772702836,4,0
952,2025-04-06,search,1,4.284495522663744,5,0,59.988167355595856,4,1
953,2025-04-06,social,1,9.805605103928954,3,0,52.8294662235197,3,0
954,2025-04-06,paid_ad,1,1.4395345547813687,5,0,74.12100870759093,4,0
955,2025-04-06,search,1,4.286111627708207,4,0,34.465939159319085,5,0
956,2025-04-06,social,1,1.450747456707747,6,0,63.2158833808615,1,1
957,2025-04-06,search,1,7.060054499149424,4,0,50.70948114693092,5,0
958,2025-04-06,social,1,6.893389987225757,6,0,60.42003686177877,4,0
959,2025-04-06,social,1,10.262000639093017,5,0,43.45227705101685,3,0
960,2025-04-06,email,1,3.332523499724191,2,0,66.07520560835884,5,1
961,2025-04-07,social,0,12.14139696626061,1,0,54.42837137517864,4,0
962,2025-04-07,search,1,1.3397710044719766,1,0,39.808325226233755,3,1
963,2025-04-07,social,1,3.1960797796251565,3,1,49.81963956630218,3,1
964,2025-04-07,social,1,1.3859316227851066,5,1,46.40666211594351,3,0
965,2025-04-07,social,1,3.8658205118513256,3,0,57.33767525956691,4,0
966,2025-04-07,social,1,1.501534009217875,5,0,32.303348759382374,4,1
967,2025-04-07,email,0,7.0730757558655295,4,0,49.559724468264584,5,1
968,2025-04-07,social,1,4.716889878821509,3,0,55.929608789739966,3,1
969,2025-04-07,search,1,1.2338442948321886,6,0,50.4953496078955,2,0
970,2025-04-07,search,0,5.986566221524089,5,1,70.20411866583494,1,1
971,2025-04-08,search,0,9.35390776693233,6,0,61.610341611065785,4,0
972,2025-04-08,paid_ad,1,5.0461392636517655,2,1,49.8877880488888,5,0
973,2025-04-08,email,1,0.9042480629773875,5,0,53.2503364624651,4,1
974,2025-04-08,social,1,2.9633011149311015,6,0,54.43498327222999,3,0
975,2025-04-08,social,1,5.5089838890081815,3,0,56.04949406250236,5,1
976,2025-04-08,social,1,2.745175702870823,5,0,22.61513006503088,4,0
977,2025-04-08,search,1,1.3235113283680964,5,0,45.477105563459794,1,1
978,2025-04-08,social,1,7.624554198466358,6,0,27.73341397709861,4,0
979,2025-04-08,search,1,2.651652090027598,3,0,69.17421421189229,3,0
980,2025-04-08,search,1,9.35772545418054,6,0,49.087257199956085,2,1
981,2025-04-09,social,0,2.164066385111288,11,0,47.09988575480566,3,0
982,2025-04-09,email,1,2.528318486004659,5,0,63.45195998049853,4,0
983,2025-04-09,social,1,2.0231795338472507,6,0,56.33487196174812,3,1
984,2025-04-09,social,1,2.9237033295127586,5,0,33.07048228431189,3,0
985,2025-04-09,email,0,4.661782107999835,5,0,48.93641956208947,3,1
986,2025-04-09,search,0,1.3896492603414967,2,0,44.97249540160423,4,0
987,2025-04-09,search,1,1.154200768997902,10,1,23.832006670909188,5,0
988,2025-04-09,search,1,0.5990694192664462,2,0,39.64585650144193,4,1
989,2025-04-09,social,1,0.5156585902545495,2,0,47.24689516975302,3,0
990,2025-04-09,email,1,0.9155221249662908,2,0,48.27573602762236,3,0
991,2025-04-10,email,1,2.1515396243772376,3,1,27.76652864484037,3,0
992,2025-04-10,search,0,3.813667768502594,3,0,67.27498374571213,2,1
993,2025-04-10,social,1,4.477980823480724,3,0,48.468454116628415,4,0
994,2025-04-10,search,0,3.683323426911193,3,0,50.563296149908446,4,0
995,2025-04-10,social,1,8.658331132520201,7,0,56.00962457509755,4,0
996,2025-04-10,social,1,10.515456942093094,5,0,38.17885619144493,4,0
997,2025-04-10,paid_ad,1,2.661805027223951,6,0,56.84533959699044,3,0
998,2025-04-10,social,0,1.4116423215336948,1,0,44.49388030972725,3,0
999,2025-04-10,paid_ad,0,12.630765945346372,4,1,36.551216890292125,4,0
1000,2025-04-10,search,1,7.449077937695152,3,0,58.60171240033098,3,0
